"","possession_team_name","player_name","position_name","player_name_gk","period","minute","second","duration","under_pressure","play_pattern_name","shot_technique_name","shot_body_part_name","shot_outcome_name","location_x","location_y","location_x_gk","location_y_gk","dist_to_goal","dist_to_keeper","angle_to_goal","angle_to_keeper","angle_deviation","avevelocity","dist_sgk","density_incone","attackers_behind_ball","defenders_behind_ball","defenders_in_cone","in_cone_gk","time_in_poss","time_to_poss_end","goal","xg_glm"
"957","South Korea","Gue-Sung Cho","Center Forward","Lawrence Ati-Zigi",2,60,7,0.321139,TRUE,"From Throw In","Normal","Head","Goal",115.5,43.7,119.4,41.6,5.8258046654518,1.70880074906351,129.427802196036,159.443954780417,30.0161525843805,15.4633464237419,4.42944691807003,1.6801715529524,0,4,2,1,28.9499999999998,0.320999999999913,"1",0.0951203794975825
"958","Ghana","Iñaki Williams Arthuer","Center Forward","Seung-Gyu Kim",2,67,50,0.134642,FALSE,"From Free Kick","Normal","Right Foot","Wayward",109.2,32.5,118.5,37.1,13.1487642004867,3.2649655434629,55.2221686336361,27.3498757800699,27.8722928535662,112.159091852666,10.3754517973918,0.18327810367086,2,5,1,1,20.6499999999996,1.9340000000002,"0",0.175772415613336
"959","Ghana","Mohammed Kudus","Right Wing","Seung-Gyu Kim",2,67,52,0.69586,FALSE,"From Free Kick","Normal","Left Foot","Goal",108.4,48.6,117.7,41.7,14.4402216049478,2.86006992921502,126.552472752092,126.469234390052,0.0832383620395944,20.9240648673024,11.5801554393713,0.23802777946289,3,5,1,1,21.8879999999999,0.695999999999913,"1",0.126079402426091
"960","South Korea","Heung-Min Son","Left Wing","Lawrence Ati-Zigi",2,75,15,0.144624,FALSE,"From Corner","Normal","Right Foot","Blocked",110.9,29.2,118.8,38,14.1226768000971,2.33238075793812,40.1172404361669,30.9637565320736,9.15348390409334,15.7674442015037,11.8258192105241,0.570336920311463,1,6,2,1,10.049,70.0749999999998,"0",0.0787537388054063
"961","South Korea","Kang-In Lee","Center Attacking Midfield","Lawrence Ati-Zigi",2,75,38,0.134837,FALSE,"From Corner","Normal","Left Foot","Blocked",114.2,56.1,118.7,44,17.1128606609182,4.20594816896262,160.188522858453,161.995838394087,1.80731553563368,10.329796923088,12.9096862858863,0.559016994374947,2,3,1,1,33.0109999999995,47.1130000000003,"0",0.111376299632161
"962","South Korea","Jin-Su Kim","Left Back","Lawrence Ati-Zigi",2,75,40,0.931942,FALSE,"From Corner","Volley","Left Foot","Blocked",112,30.1,118.2,38.1,12.7283148923964,2.61725046566048,38.9410122760217,43.451842301022,4.51083002500035,15.47877974489,10.121264743104,0,2,5,0,1,35.1379999999999,44.9859999999999,"0",0.134743082385221
"963","Ghana","Salis Abdul Samed","Left Defensive Midfield","Seung-Gyu Kim",2,82,30,0.884321,FALSE,"From Corner","Volley","Right Foot","Off T",96.1,40.1,119.2,39.9,23.9002092041053,0.806225774829852,90.2397298960808,82.8749836510981,7.36474624498268,27.8108270411645,23.1008657846411,0.371138598246877,5,10,3,1,2.74300000000039,9.50900000000001,"0",0.0133771788917322
"964","South Korea","Jin-Su Kim","Left Back","Lawrence Ati-Zigi",2,83,16,0.478813,FALSE,"From Goal Kick","Normal","Left Foot","Off T",107.7,23.5,118.6,36.5,20.580087463371,3.76961536499415,36.7028550301631,21.8014094863519,14.9014455438112,40.3518138822083,16.9649638962186,0,3,6,0,1,27.3720000000003,0.479000000000269,"0",0.229791583091174
"965","South Korea","Jin-Su Kim","Left Back","Lawrence Ati-Zigi",2,85,36,1.30792,TRUE,"From Free Kick","Normal","Head","Wayward",112,33.2,118.7,38,10.4995237987253,2.38537208837531,49.6354634269027,33.0238675557966,16.6115958711061,10.6481683029871,8.24196578493262,0,2,4,0,1,27.3860000000004,115.208,"0",0.215170558843745
"966","South Korea","Heung-Min Son","Left Wing","Lawrence Ati-Zigi",2,90,10,0.135114,FALSE,"From Corner","Normal","Right Foot","Blocked",109.6,28.5,118.8,37.5,15.5051604312887,2.77308492477241,42.1245463160148,25.6410058243053,16.4835404917094,29.3817565038105,12.8701204345569,0.478114822992747,3,6,3,1,24.2880000000005,44.0739999999996,"0",0.076527214146643
"967","South Korea","Young-Gwon Kim","Left Center Back","Lawrence Ati-Zigi",2,90,13,0.053879,FALSE,"From Corner","Normal","Left Foot","Blocked",103.6,37.6,116.5,38.7,16.5746794840805,3.73363094051889,81.6743496695732,69.6235647861637,12.0507848834095,42.8493341770085,12.9468142799686,0.709629927455673,5,8,4,1,26.8010000000004,41.5609999999997,"0",0.0309403394604639
"968","South Korea","Sang-Ho Na","Right Wing","Lawrence Ati-Zigi",2,90,53,0.947196,TRUE,"From Corner","Normal","Head","Saved",113,49.3,118.8,43,11.6400171821179,3.2310988842807,143.031656094484,158.198590513648,15.1669344191644,7.31595831868818,8.56329375882901,0,2,5,0,1,67.4139999999998,0.94800000000032,"0",0.15295125256554
"969","South Korea","Gue-Sung Cho","Center Forward","Lawrence Ati-Zigi",2,93,56,0.503434,FALSE,"From Corner","Normal","Left Foot","Saved",111.6,23.1,118.8,35.8,18.8724667174167,4.36806593356831,26.4292794418444,15.9453959009229,10.4838835409215,28.925214992201,14.5989725665884,0,1,2,0,1,37.3779999999997,0.503999999999905,"0",0.152673351380472
"970","South Korea","Kang-In Lee","Right Defensive Midfield","Lawrence Ati-Zigi",2,99,45,1.222258,FALSE,"From Throw In","Normal","Left Foot","Off T",98.5,56.8,118.8,38.8,27.2853440513401,1.69705627484772,128.003903541725,45,83.0039035417246,23.9688141312275,27.1309786038027,0.0498822919639954,6,9,1,1,10.1390000000001,1.22299999999996,"0",0.0269847025942961
"971","South Korea","Kyung-Won Kwon","Right Center Back","Lawrence Ati-Zigi",2,100,49,0.346023,FALSE,"Regular Play","Normal","Left Foot","Blocked",83.8,54.1,118.9,41.2,38.8490669128616,1.62788205960997,111.281051035101,137.489552921999,26.2085018868987,34.5760628777568,37.3954542692023,0.0666344482254698,6,10,2,1,19.5559999999996,5.5600000000004,"0",0.00538776189021829
"972","Argentina","Lionel Andrés Messi Cuccittini","Right Center Forward","Mohammed Khalil Al Owais",1,1,34,0.619649,FALSE,"Regular Play","Normal","Left Foot","Saved",104.5,44.5,118.1,41.4,16.140012391569,2.36008474424119,106.189206257027,126.384351815836,20.1951455588089,22.2009823177276,13.9488350768084,0,2,6,0,1,82.069,2.87,"0",0.0963756418007286
"973","Argentina","Alejandro Darío Gómez","Left Midfield","Mohammed Khalil Al Owais",1,20,0,0.948489,FALSE,"From Throw In","Normal","Right Foot","Off T",98.4,20.2,118.1,37.1,29.3018770729795,3.46698716467195,47.4895529219991,33.2317110679794,14.2578418540197,31.6884161931602,25.9557315443044,0,4,7,0,1,11.1110000000001,0.949000000000069,"0",0.0549434725426147
"974","Argentina","Lautaro Javier Martínez","Left Center Forward","Mohammed Khalil Al Owais",1,41,54,0.169894,FALSE,"From Free Kick","Normal","Head","Blocked",113.2,33.8,118.8,38.1,9.20217365626187,2.24722050542442,47.6425452940647,32.2756443145777,15.366900979487,12.2480205579272,7.06045324324154,0.455487518674277,3,6,1,1,1.01800000000003,3.05899999999974,"0",0.17741645919824
"975","Argentina","Rodrigo Javier De Paul","Right Defensive Midfield","Mohammed Khalil Al Owais",1,41,56,0.751256,FALSE,"From Free Kick","Half Volley","Right Foot","Off T",101.1,41.8,119.3,39.9,18.9855207987561,0.70710678118655,95.4403320310055,81.869897645844,13.5704343851615,26.782001294537,18.2989070711887,0.458538604355778,7,10,5,1,3.32600000000002,0.750999999999749,"0",0.0423731892627548
"976","Saudi Arabia","Saleh Khalid Al Shehri","Center Forward","Damián Emiliano Martínez",2,47,40,1.125889,FALSE,"From Free Kick","Normal","Left Foot","Goal",108,29.6,116.7,37.2,15.8795465930234,4.32781700167648,49.0856167799749,49.6858998395027,0.600283059527825,16.1092740740938,11.5520560940466,0.924500327042052,0,2,1,1,24.8029999999999,1.1260000000002,"1",0.0847149406453131
"977","Saudi Arabia","Nawaf Shaker Al Abid","Center Attacking Midfield","Damián Emiliano Martínez",2,52,36,0.429016,FALSE,"Regular Play","Normal","Left Foot","Blocked",104.9,54.1,117.4,42.9,20.659622455408,3.89486841883008,133.03858233223,138.122130462116,5.08354812988608,29.0383789926668,16.7836229700265,0.292789005951674,2,5,2,1,23.7439999999997,9.05200000000013,"0",0.0764162608069418
"978","Saudi Arabia","Salem Mohammed Al Dawsari","Left Midfield","Damián Emiliano Martínez",2,52,44,0.789755,FALSE,"Regular Play","Normal","Right Foot","Goal",102.4,25.3,117.2,37.7,22.9314194937862,3.62353418639868,50.13044704766,50.5993393365206,0.46889228886063,31.9671136378206,19.3080294178355,0,2,7,0,1,32.0059999999999,0.789999999999964,"1",0.096761077273886
"979","Argentina","Lisandro Martínez","Left Center Back","Mohammed Khalil Al Owais",2,62,47,0.306362,FALSE,"From Corner","Normal","Right Foot","Blocked",111.1,39.9,118.9,41.4,8.90056178002266,1.78044938147648,89.3562542858247,141.842773412631,52.4865191268063,14.0622265349737,7.94292137692425,0.355110412114216,6,3,1,1,12.3990000000003,0.865999999999985,"0",0.0939113117109458
"980","Argentina","Nicolás Alejandro Tagliafico","Left Back","Mohammed Khalil Al Owais",2,62,47,0.448108,FALSE,"From Corner","Normal","Other","Saved",116.1,37.2,119.4,39.6,4.80104155366312,0.721110255092792,54.3235917781381,56.30993247402,1.98634069588196,7.61693527715463,4.08044115262064,0,0,0,0,1,12.817,0.44800000000032,"0",0.17920873213863
"981","Argentina","Lautaro Javier Martínez","Left Center Forward","Mohammed Khalil Al Owais",2,68,35,0.390929,TRUE,"From Corner","Normal","Head","Off T",116.5,31.1,119,39.5,9.56347217280418,1.11803398874989,21.467651439099,63.434948822922,41.967297383823,9.64271099098341,8.76413144584219,0,0,1,0,1,1.22800000000007,85.9839999999995,"0",0.195525241108878
"982","Argentina","Ángel Fabián Di María Hernández","Right Midfield","Mohammed Khalil Al Owais",2,71,54,0.569161,FALSE,"From Throw In","Normal","Right Foot","Saved",111.4,54.4,118.1,43.3,16.772596698186,3.80788655293195,149.153412587851,150.068488159492,0.915075571640699,22.7797379066562,12.9653384066903,0,0,0,0,1,39.6080000000002,0.568999999999505,"0",0.175743471593221
"983","Argentina","Ángel Fabián Di María Hernández","Right Midfield","Mohammed Khalil Al Owais",2,73,37,0.777095,FALSE,"From Throw In","Half Volley","Left Foot","Blocked",86.7,57.3,104.8,49.6,37.5257245099945,17.9777640433954,117.452757415277,122.275644314578,4.82288689930111,20.9000255647723,19.6697737658571,0.107790670750085,3,5,2,1,47.8150000000005,0.896999999999935,"0",0.0101149712191708
"984","Argentina","Enzo Fernandez","Left Defensive Midfield","Mohammed Khalil Al Owais",2,75,19,0.886367,FALSE,"From Corner","Normal","Head","Off T",108.2,39.6,119.6,40.1,11.8067777145164,0.412310562561772,88.0585136090857,104.036243467927,15.9777298588408,13.9860506695865,11.4109596441316,0.331899312563685,3,7,2,1,1.65099999999984,0.886000000000422,"0",0.0625691319794109
"985","Argentina","Lionel Andrés Messi Cuccittini","Right Center Forward","Mohammed Khalil Al Owais",2,83,31,0.562926,FALSE,"Regular Play","Normal","Head","Saved",113.6,32.2,119.1,38.1,10.0895986045036,2.10237960416287,39.3693172423648,25.3461759419468,14.0231413004179,15.7051094497681,8.06597793203031,0,0,1,0,1,37.1880000000001,0.563000000000102,"0",0.248705244213268
"986","Argentina","Nicolás Hernán Otamendi","Right Center Back","Mohammed Khalil Al Owais",2,90,34,0.424789,TRUE,"From Corner","Normal","Head","Wayward",109.5,37.8,119.4,40,10.7280007457121,0.599999999999994,78.1663546938393,90,11.8336453061607,17.2670392320821,10.1414989030222,0.457630211281325,3,7,2,1,1.57299999999941,27.8429999999998,"0",0.0671678165158318
"987","Argentina","Julián Álvarez","Left Midfield","Mohammed Khalil Al Owais",2,100,3,0.932726,TRUE,"From Corner","Normal","Head","Saved",112.5,33.2,118.2,37.7,10.1237344888139,2.92061637330204,47.8024515198668,38.0470425318261,9.75540898804073,9.4200794816436,7.26223106214612,0,1,1,0,1,12.3520000000008,0,"0",0.13624103883486
"988","Senegal","Ismaïla Sarr","Right Wing","Meshaal Aissa Barsham",1,3,50,0.532606,TRUE,"Regular Play","Normal","Right Foot","Off T",113.5,52.4,118.1,44.5,14.0003571383019,4.88466989672793,152.336761672182,157.109448343752,4.77268667156963,18.6342561304972,9.14166286842826,0,1,2,0,1,46.526,0.533000000000015,"0",0.273267480792559
"989","Senegal","Nampalys Mendy","Right Defensive Midfield","Meshaal Aissa Barsham",1,8,9,1.154027,FALSE,"From Throw In","Half Volley","Right Foot","Off T",93.8,39.3,115.4,40.3,26.2093494768565,4.60977222864644,88.469560817985,93.7313969991605,5.26183618117548,23.1803076751205,21.6231357577943,0.435061661154866,5,8,3,1,21.804,1.154,"0",0.0169491576152283
"990","Qatar","Akram Hassan Afif","Left Center Forward","Edouard Mendy",1,14,36,1.203853,FALSE,"From Free Kick","Half Volley","Right Foot","Off T",92.5,41.5,119.2,39.8,27.5408787078408,0.82462112512353,93.1221304621157,75.9637565320733,17.1583739300424,22.8584186039608,26.7540651116798,0.208297982646341,7,10,2,1,19.987,1.20400000000006,"0",0.0171782480611983
"991","Senegal","Krépin Diatta","Left Wing","Meshaal Aissa Barsham",1,15,22,0.134545,TRUE,"From Goal Kick","Normal","Left Foot","Saved",111.2,26.7,118.4,36.1,15.9477271107829,4.2154477816716,33.490778661791,22.3062050549076,11.1845736068834,86.9851596422629,11.8406080924926,0.854357657716762,0,1,1,1,26.477,0.620000000000005,"0",0.191873758976701
"992","Senegal","Famara Diedhiou","Center Forward","Meshaal Aissa Barsham",1,16,3,0.595487,FALSE,"From Corner","Normal","Head","Off T",112.9,38.6,114.1,38.8,7.23671196055224,6.02079728939615,78.8453402610717,78.5034369824142,0.341903278657497,17.3431709445062,1.21655250605963,0.660298939966636,2,4,2,1,1.94899999999996,108.966,"0",0.100817004243318
"993","Senegal","Idrissa Gana Gueye","Left Defensive Midfield","Meshaal Aissa Barsham",1,23,44,0.889152,FALSE,"From Free Kick","Normal","Right Foot","Off T",95.4,52.7,118.5,41.5,27.6848333930331,2.12132034355964,117.305504679681,135,17.6944953203188,34.215951772713,25.6719691492491,0,4,7,0,1,28.174,0.889000000000124,"0",0.0272142415135005
"994","Qatar","Abdelkarim Hassan Al Haj Fadlalla","Left Center Back","Edouard Mendy",1,25,26,0.115397,FALSE,"From Goal Kick","Normal","Left Foot","Blocked",93.6,20.3,115.2,36.4,32.9400971461834,6,53.2692539433793,53.1301023541559,0.139151589223403,8.17523950540889,26.9401187822177,0,2,4,0,1,33.1680000000001,1.11500000000001,"0",0.0544956976859936
"995","Senegal","Boulaye Dia","Center Attacking Midfield","Meshaal Aissa Barsham",1,40,20,0.638001,FALSE,"Regular Play","Normal","Right Foot","Goal",107.2,33.3,113.9,37.1,14.447491131681,6.75425791630731,62.3707533305343,64.5731258304102,2.20237249987589,20.884040035742,7.70259696466069,0,0,3,0,1,38.8449999999998,1.22600000000011,"1",0.158801587734096
"996","Senegal","Famara Diedhiou","Center Forward","Meshaal Aissa Barsham",2,47,51,0.726161,FALSE,"From Corner","Normal","Head","Goal",112.5,48.1,118.9,41.6,11.0390216957845,1.94164878389476,137.202598161766,145.491477012332,8.28887885056596,18.44806886773,9.12195154558497,1.41476633152357,3,4,2,1,1.16499999999996,0.726000000000113,"1",0.0495311619361587
"997","Qatar","Abdelkarim Hassan Al Haj Fadlalla","Left Center Back","Edouard Mendy",2,54,58,0.14481,FALSE,"From Free Kick","Half Volley","Right Foot","Blocked",111.6,39.3,118.3,40.1,8.42911620515461,1.70293863659264,85.2363583092737,93.3664606634297,8.13010235415604,7.87359591947481,6.74759216313494,0.715341581323081,2,4,2,1,3.03800000000001,37.5920000000001,"0",0.127654052768405
"998","Senegal","Ismaïla Sarr","Right Wing","Meshaal Aissa Barsham",2,56,39,0.111591,FALSE,"Regular Play","Half Volley","Left Foot","Blocked",112.1,27.2,116.7,34.2,15.0416089564913,6.67308024828114,31.6823660270506,29.6383836881513,2.04398233889931,5.7380292652928,8.37615663654878,0.745355992499928,0,1,1,1,5.59299999999985,0.312000000000353,"0",0.15993462028123
"999","Senegal","Famara Diedhiou","Center Forward","Meshaal Aissa Barsham",2,58,16,0.144295,TRUE,"Regular Play","Half Volley","Right Foot","Blocked",108.8,48.6,117.5,42.4,14.1209064864831,3.46554469023269,127.519113820476,133.830860672093,6.31174685161625,7.13512605494788,10.6831643252362,0.743294146247164,1,2,1,1,80.1010000000001,0.378999999999905,"0",0.0921347936550038
"1000","Qatar","Abdelkarim Hassan Al Haj Fadlalla","Left Center Back","Edouard Mendy",2,60,36,1.665066,FALSE,"From Throw In","Normal","Right Foot","Off T",89.5,22.9,118.3,39.9,34.9665554494577,1.70293863659264,60.722580103838,86.6335393365703,25.9109592327322,22.6914730825818,33.4430859820083,0.060155885408855,4,9,1,1,5.54300000000012,1.66499999999996,"0",0.0162192972504719
"1001","Qatar","Almoez Ali Zainalabiddin Abdulla","Right Center Forward","Edouard Mendy",2,62,12,0.712556,FALSE,"Regular Play","Normal","Left Foot","Saved",102.6,34.4,114.8,38.5,18.2789496415959,5.41202365109393,72.1597956922965,73.9091836511478,1.74938795885134,17.7805656983725,12.8705089254466,0,1,3,0,1,18.3769999999995,0.712999999999738,"0",0.090894182262823
"1002","Qatar","Ismaeel Mohammad Mohammad","Right Wing Back","Edouard Mendy",2,66,21,0.454307,FALSE,"From Throw In","Normal","Other","Saved",113.2,40.5,118,39.7,6.81835757349231,2.02237484161567,94.2053570017086,81.469234390052,12.7361226116567,10.7946387224843,4.86621002423857,0,0,0,0,1,41.2650000000003,0.453999999999724,"0",0.212253679426915
"1003","Senegal","Nampalys Mendy","Right Center Midfield","Meshaal Aissa Barsham",2,68,48,0.885991,FALSE,"From Throw In","Normal","Right Foot","Off T",107.3,53.4,118,43,18.4621233881696,3.60555127546399,136.536300128884,146.30993247402,9.77363234513643,19.720911273107,14.9214610544678,0,2,1,0,1,18.6379999999999,0.886000000000422,"0",0.107103308250947
"1004","Qatar","Mohammed Muntari","Left Center Forward","Edouard Mendy",2,77,39,0.698266,TRUE,"From Free Kick","Normal","Head","Goal",110.1,38.7,118.9,39.9,9.9849887330933,1.10453610171872,82.5191138204763,84.8055710922651,2.28645727178883,14.4104193799341,8.88144132446982,0.485071250072665,0,5,1,1,30.3069999999998,0.69800000000032,"1",0.125450029781496
"1005","Senegal","Boulaye Dia","Left Wing","Meshaal Aissa Barsham",2,80,53,0.342063,TRUE,"From Free Kick","Normal","Head","Wayward",107.1,38.8,117.5,39.4,12.9556937290135,2.57099202643649,84.6854543300553,76.5042667192042,8.1811876108511,82.7622170887018,10.4172933144843,0,1,4,0,1,1.94200000000001,0.341999999999643,"0",0.147270711290907
"1006","Senegal","Cheikh Ahmadou Bamba Mbacke Dieng","Center Forward","Meshaal Aissa Barsham",2,83,6,0.167931,FALSE,"From Throw In","Normal","Right Foot","Goal",107.8,45.3,117.5,42.2,13.3015036743971,3.33016516106934,113.481390682608,131.347777219694,17.866386537086,74.8131019265742,10.1833196944808,0.380142960634852,2,4,1,1,20.1600000000008,0,"1",0.103473800330402
"1007","Qatar","Abdelkarim Hassan Al Haj Fadlalla","Left Wing Back","Edouard Mendy",2,88,5,0.88057,FALSE,"From Free Kick","Normal","Left Foot","Off T",95.4,52.1,117.7,40.6,27.4147770372111,2.37697286480094,116.191185165149,104.620873988632,11.570311176517,29.0767357892979,25.0906357033854,0.208242969705863,4,10,1,1,1.32499999999982,0.881000000000313,"0",0.0226894143925511
"1008","Qatar","Mohammed Muntari","Left Center Forward","Edouard Mendy",2,89,57,0.029075,TRUE,"Regular Play","Normal","Head","Blocked",110.5,39.5,118.2,39.4,9.51314879522022,1.89736659610103,86.9872124958167,71.5650511770779,15.4221613187388,34.3938091143594,7.70064932327139,0.90535746042519,0,1,1,1,13.1760000000004,5.83500000000004,"0",0.101698498490501
"1009","Qatar","Almoez Ali Zainalabiddin Abdulla","Right Center Forward","Edouard Mendy",2,93,47,0.986003,FALSE,"From Counter","Normal","Left Foot","Off T",97.1,41.8,114.5,40,22.9706334261814,5.5,94.494357652632,90,4.49435765263202,24.2273924582672,17.4928556845359,0.209749185060452,0,4,1,1,7.17699999999968,0.985999999999876,"0",0.0434486311568071
"1010","United States","Christian Pulisic","Left Wing","Andries Noppert",1,2,10,0.268996,FALSE,"From Throw In","Half Volley","Left Foot","Saved",107.1,34.9,114.1,37.8,13.8715536260363,6.29682459657247,68.4286928087454,69.5504523892074,1.12175958046201,28.4603370242282,7.57693869580585,0,0,0,0,1,13.295,4.97499999999999,"0",0.131619813130032
"1011","Netherlands","Memphis Depay","Left Center Forward","Matthew Charles Turner",1,9,31,0.493723,FALSE,"Regular Play","Normal","Right Foot","Goal",104.9,43.7,117.3,41.9,15.546703830716,3.30151480384384,103.768090451483,125.134193056916,21.3661026054326,33.9704661864759,12.5299640861417,0.118912873538624,3,5,1,1,62.913,0.494000000000028,"1",0.098318819701815
"1012","Netherlands","Daley Blind","Left Wing Back","Matthew Charles Turner",1,17,4,0.959949,FALSE,"Regular Play","Normal","Left Foot","Off T",103.6,30.6,116.7,39.3,18.9029098289126,3.3734255586866,60.1799274345263,78.0238675557966,17.8439401212703,17.6355875187615,15.7257750206468,0.471404520791032,1,4,1,1,49.2910000000001,0.960000000000036,"0",0.0709741268203497
"1013","Netherlands","Memphis Depay","Left Center Forward","Matthew Charles Turner",1,20,20,2.358397,FALSE,"From Free Kick","Half Volley","Right Foot","Off T",106.1,62.1,117.4,43.6,26.1078532246525,4.4407206622349,147.83177904253,144.162347045722,3.6694319968083,14.6379180252544,21.6780995477002,0,0,0,0,1,5.47499999999991,2.35799999999995,"0",0.0950021099171948
"1014","United States","Timothy Weah","Right Wing","Andries Noppert",1,42,7,0.706646,FALSE,"Regular Play","Half Volley","Right Foot","Saved",97.5,53.3,118.4,43.2,26.1369470290621,3.57770876399966,120.587805369133,153.434948822922,32.8471434537891,32.5382757787019,23.2124966343562,0,4,7,0,1,30.373,5.17100000000028,"0",0.0377436607638552
"1015","United States","Sergino Dest","Right Back","Andries Noppert",1,43,58,0.138231,FALSE,"Regular Play","Normal","Right Foot","Blocked",105.2,46.2,116.3,42.5,16.0461833468274,4.46542271235322,112.729732079945,124.045937356602,11.3162052766569,17.8673221422524,11.700427342623,0.39904344223381,2,3,1,1,41.625,0.19800000000032,"0",0.0812292590529101
"1016","Netherlands","Daley Blind","Left Wing Back","Matthew Charles Turner",1,45,36,0.452597,FALSE,"From Throw In","Normal","Right Foot","Goal",107.6,38.5,118.2,41.6,12.4903963107661,2.40831891575846,83.1025724422483,131.63353933657,48.530966894322,27.454401274439,11.0440028975005,0.187878339317631,3,6,1,1,8.55799999999999,63.067,"1",0.10964345758433
"1017","United States","Weston McKennie","Right Center Midfield","Andries Noppert",2,48,45,0.195112,TRUE,"From Corner","Normal","Head","Wayward",109.1,36.5,118.9,39.1,11.4481439543709,1.42126704035518,72.1981279485092,50.7105931374995,21.4875348110096,22.6035067768256,10.1390334845093,0.0970690809816166,4,7,1,1,2.05199999999968,10.3699999999999,"0",0.0850306602751927
"1018","United States","Tim Ream","Left Center Back","Andries Noppert",2,48,46,0.184161,FALSE,"From Corner","Half Volley","Left Foot","Saved",116.5,37.1,118.2,37.6,4.5453272709454,3,50.3558250428552,36.869897645844,13.4859273970112,9.23105326317732,1.77200451466694,0.559312965194847,0,3,2,1,3.18799999999965,9.23399999999992,"0",0.1334355888792
"1019","United States","Weston McKennie","Right Center Midfield","Andries Noppert",2,48,55,0.872924,TRUE,"From Corner","Normal","Head","Wayward",108.4,37,117.9,40.1,11.9816526406001,2.10237960416286,75.4998332334474,92.7263109939065,17.226477760459,8.46873706223048,9.9929975482835,0,1,3,0,1,11.549,0.872999999999593,"0",0.0868147154382284
"1020","United States","Sergino Dest","Right Back","Andries Noppert",2,50,49,0.961667,FALSE,"From Free Kick","Normal","Left Foot","Wayward",100.9,57.3,117.1,42.6,25.7701377567137,3.89486841883009,132.168998322135,131.877869537884,0.291128784250446,61.7912840760344,21.875328568961,0.454076609186502,5,7,1,1,34.931,0.96100000000024,"0",0.0400541637619652
"1021","United States","Christian Pulisic","Left Wing","Andries Noppert",2,52,0,0.931128,FALSE,"From Throw In","Normal","Right Foot","Saved",98.4,27.3,116.4,37.9,25.0569351677335,4.16773319683494,59.5460487225334,59.7435628364707,0.197514113937245,22.5440828988529,20.8892316756744,0,2,4,0,1,16.4349999999999,0,"0",0.049600561101237
"1022","United States","Weston McKennie","Right Center Midfield","Andries Noppert",2,53,0,0.531297,FALSE,"Regular Play","Half Volley","Left Foot","Off T",102.1,35,118.4,38.5,18.585209172888,2.19317121994613,74.3933778570689,46.8476102659945,27.5457675910744,35.7169361193776,16.6715326230074,0.525393037941464,5,7,3,1,18.395,0.530999999999949,"0",0.0518331850725325
"1023","Netherlands","Cody Mathès Gakpo","Center Attacking Midfield","Matthew Charles Turner",2,60,39,0.225666,FALSE,"Regular Play","Normal","Left Foot","Blocked",100,50.7,117.7,40.3,22.6823720099993,2.31948270094864,118.146781214122,97.4314079711724,20.7153732429496,26.2198331915078,20.5292474289731,0.161880977059544,1,5,1,1,19.183,4.49699999999984,"0",0.0433937896682304
"1024","Netherlands","Memphis Depay","Left Center Forward","Matthew Charles Turner",2,60,42,0.764043,FALSE,"Regular Play","Normal","Right Foot","Saved",98.6,47,117.2,40.4,22.515772249692,2.82842712474619,108.113065807523,98.130102354156,9.98296345336733,25.9652908813228,19.7362610440782,0.378777009539284,3,6,1,1,22.9160000000002,0.763999999999669,"0",0.0330512608793229
"1025","United States","Timothy Weah","Right Wing","Andries Noppert",2,62,41,0.350954,FALSE,"Regular Play","Normal","Left Foot","Blocked",99.1,51,116.8,42.2,23.6180016089423,3.88329756778952,117.75854060106,124.508522987668,6.74998238660841,31.5368162511022,19.7668915108067,0,4,5,0,1,17.04,106.692,"0",0.0475271902925154
"1026","Netherlands","Virgil van Dijk","Center Back","Matthew Charles Turner",2,70,10,1.001438,TRUE,"From Corner","Normal","Head","Off T",111.8,41.3,119.1,40.8,8.30240928887513,1.20415945787923,99.0085037420252,131.63353933657,32.6250355945447,8.45247763867938,7.31710325197068,1.28036879932897,3,4,1,1,1.91699999999946,1.00200000000041,"0",0.0489444408200296
"1027","Netherlands","Teun Koopmeiners","Right Defensive Midfield","Matthew Charles Turner",2,70,52,0.685364,FALSE,"Regular Play","Normal","Left Foot","Saved",94.5,37.8,117.7,39.2,25.5947260192408,2.43515913237718,85.069044698027,70.8209919741893,14.2480527238377,33.9968463346287,23.2422029936923,0.171776684306024,4,5,1,1,8.43199999999979,2.09400000000005,"0",0.0262105785626364
"1028","Netherlands","Memphis Depay","Left Center Forward","Matthew Charles Turner",2,70,54,0.350179,FALSE,"Regular Play","Diving Header","Head","Saved",113.1,34.4,117.8,37.1,8.88650662521556,3.64005494464026,50.9374160994815,37.1847064532332,13.7527096462483,14.3410993000605,5.42033209314707,0,0,0,0,1,10.1759999999995,0.350000000000364,"0",0.246002049457557
"1029","United States","Giovanni Reyna","Right Wing","Andries Noppert",2,73,13,0.433272,FALSE,"Regular Play","Normal","Left Foot","Off T",98.9,49.9,117.1,41.7,23.307080469248,3.36154726279433,115.13570259659,120.379126011368,5.24342341477833,86.7403770072695,19.9619638312467,0.587370139119668,2,5,2,1,37.7039999999997,0.434000000000196,"0",0.0323504188957474
"1030","United States","Haji Wright","Center Forward","Andries Noppert",2,74,14,0.65479,FALSE,"Regular Play","Normal","Right Foot","Blocked",115.2,55.6,114.5,50.7,16.3217646104825,12.0307938225206,162.897271030948,152.79598892393,10.1012821070172,18.1590009122037,4.94974746830583,0,0,1,0,0,1.78200000000015,42.2699999999995,"0",0.365962350763152
